DEPT,NPHI_ED,CALI,PHIE:1,NEUT,SP:1,SWE,RES,RHOB:1,VSH,PHIE:2,GR,SP:2,RHOB:2,Well
6244.0,0.308,16.59,0.099,31.3,34.11,1.0,1.4,2.333,0.970714,0.099,67.95,34.11,2.333,Project_well_logs/TMG-1-logs
6245.0,0.312,16.73,0.133,23.5,34.89,1.0,1.41,2.314,0.898286,0.133,62.88,34.89,2.314,Project_well_logs/TMG-1-logs
6246.0,0.312,16.86,0.132,25.0,35.08,1.0,1.42,2.319,0.887429,0.132,62.12,35.08,2.319,Project_well_logs/TMG-1-logs
6247.0,0.306,16.94,0.125,35.5,35.04,1.0,1.43,2.328,0.896714,0.125,62.77,35.04,2.328,Project_well_logs/TMG-1-logs
6248.0,0.303,17.02,0.122,42.9,34.74,1.0,1.43,2.325,0.912428,0.122,63.87,34.74,2.325,Project_well_logs/TMG-1-logs
6249.0,0.299,17.03,0.121,51.1,34.49,1.0,1.44,2.318,0.929571,0.121,65.07,34.49,2.318,Project_well_logs/TMG-1-logs
6250.0,0.297,17.02,0.105,55.2,34.28,1.0,1.45,2.337,0.943714,0.105,66.06,34.28,2.337,Project_well_logs/TMG-1-logs
6251.0,0.3,17.0,0.105,49.2,34.25,1.0,1.46,2.348,0.922143,0.105,64.55,34.25,2.348,Project_well_logs/TMG-1-logs
6252.0,0.306,16.99,0.115,36.1,34.41,1.0,1.47,2.334,0.917571,0.115,64.23,34.41,2.334,Project_well_logs/TMG-1-logs
6253.0,0.308,16.97,0.097,31.8,34.69,1.0,1.48,2.353,0.939286,0.097,65.75,34.69,2.353,Project_well_logs/TMG-1-logs
6254.0,0.304,16.95,0.104,39.9,35.16,1.0,1.48,2.343,0.936571,0.104,65.56,35.16,2.343,Project_well_logs/TMG-1-logs
6255.0,0.3,16.97,0.128,50.1,35.38,1.0,1.49,2.314,0.916429,0.128,64.15,35.38,2.314,Project_well_logs/TMG-1-logs
6256.0,0.301,16.96,0.139,47.4,35.19,1.0,1.5,2.29,0.928857,0.139,65.02,35.19,2.29,Project_well_logs/TMG-1-logs
6257.0,0.303,16.87,0.115,43.8,34.64,1.0,1.51,2.321,0.944571,0.115,66.12,34.64,2.321,Project_well_logs/TMG-1-logs
6258.0,0.3,16.76,0.093,49.4,34.28,1.0,1.51,2.35,0.957428,0.093,67.02,34.28,2.35,Project_well_logs/TMG-1-logs
6259.0,0.296,16.72,0.079,58.1,34.2,1.0,1.52,2.37,0.964286,0.079,67.5,34.2,2.37,Project_well_logs/TMG-1-logs
6260.0,0.292,16.73,0.085,67.4,34.56,1.0,1.52,2.367,0.950429,0.085,66.53,34.56,2.367,Project_well_logs/TMG-1-logs
6261.0,0.293,16.78,0.102,65.7,35.06,1.0,1.52,2.345,0.940429,0.102,65.83,35.06,2.345,Project_well_logs/TMG-1-logs
6262.0,0.303,16.86,0.091,42.9,35.44,1.0,1.52,2.351,0.961857,0.091,67.33,35.44,2.351,Project_well_logs/TMG-1-logs
6263.0,0.302,16.99,0.096,44.2,34.99,1.0,1.52,2.336,0.974857,0.096,68.24,34.99,2.336,Project_well_logs/TMG-1-logs
6264.0,0.293,17.02,0.104,63.8,34.51,1.0,1.52,2.338,0.945714,0.104,66.2,34.51,2.338,Project_well_logs/TMG-1-logs
6265.0,0.289,16.97,0.121,73.1,34.04,1.0,1.52,2.333,0.899857,0.121,62.99,34.04,2.333,Project_well_logs/TMG-1-logs
6266.0,0.293,16.51,0.128,64.2,34.59,1.0,1.52,2.32,0.900143,0.128,63.01,34.59,2.32,Project_well_logs/TMG-1-logs
6267.0,0.308,15.99,0.109,32.5,35.16,1.0,1.52,2.341,0.922428,0.109,64.57,35.16,2.341,Project_well_logs/TMG-1-logs
6268.0,0.307,16.04,0.069,34.0,35.36,1.0,1.52,2.402,0.933857,0.069,65.37,35.36,2.402,Project_well_logs/TMG-1-logs
6269.0,0.304,16.38,0.089,40.9,35.15,1.0,1.52,2.375,0.922571,0.089,64.58,35.15,2.375,Project_well_logs/TMG-1-logs
6270.0,0.3,16.66,0.103,48.6,34.64,1.0,1.52,2.353,0.919429,0.103,64.36,34.64,2.353,Project_well_logs/TMG-1-logs
6271.0,0.298,16.66,0.085,52.9,34.53,1.0,1.52,2.378,0.931,0.085,65.17,34.53,2.378,Project_well_logs/TMG-1-logs
6272.0,0.299,16.66,0.067,51.7,35.06,1.0,1.52,2.4,0.944286,0.067,66.1,35.06,2.4,Project_well_logs/TMG-1-logs
6273.0,0.305,17.0,0.085,38.4,35.39,1.0,1.52,2.37,0.944286,0.085,66.1,35.39,2.37,Project_well_logs/TMG-1-logs
6274.0,0.31,17.02,0.093,27.5,35.7,1.0,1.52,2.353,0.953,0.093,66.71,35.7,2.353,Project_well_logs/TMG-1-logs
6275.0,0.31,16.91,0.082,27.7,35.53,1.0,1.51,2.363,0.966714,0.082,67.67,35.53,2.363,Project_well_logs/TMG-1-logs
6276.0,0.307,16.9,0.065,35.3,35.09,1.0,1.51,2.393,0.964571,0.065,67.52,35.09,2.393,Project_well_logs/TMG-1-logs
6277.0,0.303,17.0,0.077,43.3,34.59,1.0,1.51,2.382,0.946714,0.077,66.27,34.59,2.382,Project_well_logs/TMG-1-logs
6278.0,0.3,16.94,0.092,49.4,34.21,1.0,1.51,2.364,0.933857,0.092,65.37,34.21,2.364,Project_well_logs/TMG-1-logs
6279.0,0.297,16.86,0.095,56.9,33.91,1.0,1.51,2.361,0.929143,0.095,65.04,33.91,2.361,Project_well_logs/TMG-1-logs
6280.0,0.293,16.77,0.092,64.1,33.47,1.0,1.51,2.365,0.931714,0.092,65.22,33.47,2.365,Project_well_logs/TMG-1-logs
6281.0,0.291,16.77,0.086,68.7,33.5,1.0,1.51,2.362,0.958857,0.086,67.12,33.5,2.362,Project_well_logs/TMG-1-logs
6282.0,0.29,16.7,0.074,71.9,34.03,1.0,1.51,2.374,0.971,0.074,67.97,34.03,2.374,Project_well_logs/TMG-1-logs
6283.0,0.29,16.61,0.07,71.0,35.21,1.0,1.51,2.373,0.984857,0.07,68.94,35.21,2.373,Project_well_logs/TMG-1-logs
6284.0,0.293,16.64,0.06,64.2,35.65,1.0,1.51,2.383,0.995714,0.06,69.7,35.65,2.383,Project_well_logs/TMG-1-logs
6285.0,0.296,16.65,0.077,58.0,35.8,1.0,1.51,2.36,0.986,0.077,69.02,35.8,2.36,Project_well_logs/TMG-1-logs
6286.0,0.299,16.75,0.095,50.5,35.61,1.0,1.51,2.342,0.967286,0.095,67.71,35.61,2.342,Project_well_logs/TMG-1-logs
6287.0,0.303,16.94,0.1,43.9,35.21,1.0,1.51,2.353,0.931857,0.1,65.23,35.21,2.353,Project_well_logs/TMG-1-logs
6288.0,0.305,17.01,0.104,37.8,34.77,1.0,1.51,2.357,0.909428,0.104,63.66,34.77,2.357,Project_well_logs/TMG-1-logs
6289.0,0.301,17.03,0.107,46.9,34.58,1.0,1.51,2.357,0.897286,0.107,62.81,34.58,2.357,Project_well_logs/TMG-1-logs
6290.0,0.297,17.05,0.092,56.9,34.54,1.0,1.51,2.37,0.921286,0.092,64.49,34.54,2.37,Project_well_logs/TMG-1-logs
6291.0,0.292,17.06,0.066,66.3,34.59,1.0,1.51,2.389,0.969143,0.066,67.84,34.59,2.389,Project_well_logs/TMG-1-logs
6292.0,0.296,17.06,0.068,57.1,34.79,1.0,1.51,2.368,0.997,0.068,69.79,34.79,2.368,Project_well_logs/TMG-1-logs
6293.0,0.3,17.05,0.076,49.7,35.21,1.0,1.51,2.334,1.0,0.076,72.02,35.21,2.334,Project_well_logs/TMG-1-logs
6294.0,0.3,17.05,0.058,50.1,35.66,1.0,1.51,2.35,1.0,0.058,73.18,35.66,2.35,Project_well_logs/TMG-1-logs
6295.0,0.295,17.04,0.076,60.2,35.99,1.0,1.51,2.357,0.993,0.076,69.51,35.99,2.357,Project_well_logs/TMG-1-logs
6296.0,0.288,17.02,0.097,76.0,36.09,1.0,1.51,2.352,0.942571,0.097,65.98,36.09,2.352,Project_well_logs/TMG-1-logs
6297.0,0.283,17.02,0.085,87.1,35.72,1.0,1.51,2.363,0.958857,0.085,67.12,35.72,2.363,Project_well_logs/TMG-1-logs
6298.0,0.286,17.0,0.08,79.9,35.09,1.0,1.51,2.361,0.976286,0.08,68.34,35.09,2.361,Project_well_logs/TMG-1-logs
6299.0,0.293,16.9,0.083,63.9,34.58,1.0,1.51,2.349,0.989,0.083,69.23,34.58,2.349,Project_well_logs/TMG-1-logs
6300.0,0.301,16.88,0.09,48.1,34.33,1.0,1.51,2.352,0.964143,0.09,67.49,34.33,2.352,Project_well_logs/TMG-1-logs
6301.0,0.296,16.96,0.092,58.6,34.25,1.0,1.51,2.336,0.985714,0.092,69.0,34.25,2.336,Project_well_logs/TMG-1-logs
6302.0,0.289,16.99,0.081,73.5,34.85,1.0,1.5,2.347,0.996429,0.081,69.75,34.85,2.347,Project_well_logs/TMG-1-logs
6303.0,0.287,16.99,0.103,78.6,35.29,1.0,1.5,2.333,0.958143,0.103,67.07,35.29,2.333,Project_well_logs/TMG-1-logs
6304.0,0.288,16.89,0.116,76.6,35.22,1.0,1.5,2.31,0.960714,0.116,67.25,35.22,2.31,Project_well_logs/TMG-1-logs
6305.0,0.29,16.74,0.119,70.3,35.1,1.0,1.5,2.292,0.983143,0.119,68.82,35.1,2.292,Project_well_logs/TMG-1-logs
6306.0,0.301,16.77,0.096,46.1,34.91,1.0,1.49,2.314,1.0,0.096,70.71,34.91,2.314,Project_well_logs/TMG-1-logs
6307.0,0.299,17.01,0.114,51.8,34.68,1.0,1.49,2.279,1.0,0.114,71.26,34.68,2.279,Project_well_logs/TMG-1-logs
6308.0,0.295,17.07,0.12,59.9,34.46,1.0,1.48,2.275,1.0,0.12,70.56,34.46,2.275,Project_well_logs/TMG-1-logs
6309.0,0.295,17.08,0.132,59.4,34.11,1.0,1.48,2.278,0.970857,0.132,67.96,34.11,2.278,Project_well_logs/TMG-1-logs
6310.0,0.311,17.09,0.157,26.7,33.72,1.0,1.48,2.27,0.908,0.157,63.56,33.72,2.27,Project_well_logs/TMG-1-logs
6311.0,0.31,17.08,0.162,27.9,33.43,1.0,1.48,2.264,0.900571,0.162,63.04,33.43,2.264,Project_well_logs/TMG-1-logs
6312.0,0.306,17.09,0.152,36.7,33.22,1.0,1.48,2.268,0.929286,0.152,65.05,33.22,2.268,Project_well_logs/TMG-1-logs
6313.0,0.308,17.07,0.126,32.2,33.7,1.0,1.47,2.299,0.951428,0.126,66.6,33.7,2.299,Project_well_logs/TMG-1-logs
6314.0,0.307,17.06,0.108,34.7,34.33,1.0,1.46,2.339,0.932286,0.108,65.26,34.33,2.339,Project_well_logs/TMG-1-logs
6315.0,0.303,17.07,0.105,42.8,34.53,1.0,1.46,2.356,0.906429,0.105,63.45,34.53,2.356,Project_well_logs/TMG-1-logs
6316.0,0.3,17.05,0.065,49.4,34.5,1.0,1.47,2.378,0.989286,0.065,69.25,34.5,2.378,Project_well_logs/TMG-1-logs
6317.0,0.298,17.0,0.058,53.6,34.29,1.0,1.49,2.369,1.0,0.058,71.5,34.29,2.369,Project_well_logs/TMG-1-logs
6318.0,0.299,16.97,0.07,51.1,34.07,1.0,1.5,2.328,1.0,0.07,73.39,34.07,2.328,Project_well_logs/TMG-1-logs
6319.0,0.302,16.93,0.079,45.4,33.93,1.0,1.52,2.302,1.0,0.079,74.46,33.93,2.302,Project_well_logs/TMG-1-logs
6320.0,0.307,16.97,0.097,35.1,33.83,1.0,1.55,2.263,1.0,0.097,75.17,33.83,2.263,Project_well_logs/TMG-1-logs
6321.0,0.307,17.05,0.099,35.1,33.83,1.0,1.58,2.26,1.0,0.099,75.09,33.83,2.26,Project_well_logs/TMG-1-logs
6322.0,0.305,17.07,0.117,38.2,33.83,1.0,1.61,2.249,1.0,0.117,73.6,33.83,2.249,Project_well_logs/TMG-1-logs
6323.0,0.306,17.06,0.132,35.7,33.89,1.0,1.63,2.24,1.0,0.132,72.08,33.89,2.24,Project_well_logs/TMG-1-logs
6324.0,0.31,17.05,0.148,27.5,34.06,1.0,1.63,2.236,0.997714,0.148,69.84,34.06,2.236,Project_well_logs/TMG-1-logs
6325.0,0.317,17.07,0.164,13.6,34.37,1.0,1.64,2.232,0.958143,0.164,67.07,34.37,2.232,Project_well_logs/TMG-1-logs
6326.0,0.319,17.09,0.166,9.0,34.84,1.0,1.63,2.245,0.928143,0.166,64.97,34.84,2.245,Project_well_logs/TMG-1-logs
6327.0,0.321,17.09,0.144,6.3,34.99,1.0,1.63,2.269,0.951857,0.144,66.63,34.99,2.269,Project_well_logs/TMG-1-logs
6328.0,0.319,16.98,0.126,8.9,34.87,1.0,1.62,2.297,0.956286,0.126,66.94,34.87,2.297,Project_well_logs/TMG-1-logs
6329.0,0.314,17.01,0.104,19.7,34.79,1.0,1.62,2.33,0.962857,0.104,67.4,34.79,2.33,Project_well_logs/TMG-1-logs
6330.0,0.308,16.97,0.12,31.3,34.92,1.0,1.61,2.286,0.991857,0.12,69.43,34.92,2.286,Project_well_logs/TMG-1-logs
6331.0,0.307,16.94,0.128,34.3,35.23,1.0,1.6,2.248,1.0,0.128,72.02,35.23,2.248,Project_well_logs/TMG-1-logs
6332.0,0.308,17.07,0.133,33.2,35.71,1.0,1.59,2.25,1.0,0.133,70.92,35.71,2.25,Project_well_logs/TMG-1-logs
6333.0,0.303,16.8,0.108,42.2,35.96,1.0,1.57,2.313,0.979,0.108,68.53,35.96,2.313,Project_well_logs/TMG-1-logs
6334.0,0.308,16.81,0.117,33.0,35.93,1.0,1.55,2.318,0.943714,0.117,66.06,35.93,2.318,Project_well_logs/TMG-1-logs
6335.0,0.312,16.75,0.122,23.9,35.41,1.0,1.52,2.325,0.911857,0.122,63.83,35.41,2.325,Project_well_logs/TMG-1-logs
6336.0,0.31,16.66,0.121,28.9,34.89,1.0,1.48,2.337,0.888571,0.121,62.2,34.89,2.337,Project_well_logs/TMG-1-logs
6337.0,0.306,16.76,0.14,37.3,34.45,1.0,1.44,2.311,0.876143,0.14,61.33,34.45,2.311,Project_well_logs/TMG-1-logs
6338.0,0.307,16.62,0.124,35.1,34.13,1.0,1.41,2.326,0.901429,0.124,63.1,34.13,2.326,Project_well_logs/TMG-1-logs
6339.0,0.307,15.9,0.064,34.2,33.96,1.0,1.4,2.418,0.917429,0.064,64.22,33.96,2.418,Project_well_logs/TMG-1-logs
6340.0,0.301,16.36,0.052,46.6,34.9,1.0,1.42,2.447,0.9,0.052,63.0,34.9,2.447,Project_well_logs/TMG-1-logs
6341.0,0.296,16.48,0.067,58.5,36.13,1.0,1.46,2.433,0.874,0.067,61.18,36.13,2.433,Project_well_logs/TMG-1-logs
6342.0,0.293,16.68,0.09,65.0,38.13,1.0,1.63,2.402,0.857429,0.09,60.02,38.13,2.402,Project_well_logs/TMG-1-logs
6343.0,0.297,16.85,0.117,56.0,37.88,1.0,1.89,2.365,0.836857,0.117,58.58,37.88,2.365,Project_well_logs/TMG-1-logs
6344.0,0.302,16.99,0.149,45.1,37.12,1.0,2.05,2.318,0.819857,0.149,57.39,37.12,2.318,Project_well_logs/TMG-1-logs
6345.0,0.307,17.01,0.145,34.6,36.13,1.0,2.03,2.298,0.888714,0.145,62.21,36.13,2.298,Project_well_logs/TMG-1-logs
6346.0,0.31,17.0,0.124,29.1,35.4,1.0,1.76,2.317,0.921286,0.124,64.49,35.4,2.317,Project_well_logs/TMG-1-logs
6347.0,0.312,16.6,0.118,24.5,34.82,1.0,1.7,2.321,0.935286,0.118,65.47,34.82,2.321,Project_well_logs/TMG-1-logs
6348.0,0.313,16.54,0.131,21.5,34.38,1.0,1.68,2.299,0.936286,0.131,65.54,34.38,2.299,Project_well_logs/TMG-1-logs
6349.0,0.311,16.41,0.135,26.7,34.11,1.0,1.75,2.293,0.933,0.135,65.31,34.11,2.293,Project_well_logs/TMG-1-logs
6350.0,0.303,16.19,0.137,44.0,34.1,1.0,1.89,2.289,0.936429,0.137,65.55,34.1,2.289,Project_well_logs/TMG-1-logs
6351.0,0.3,16.02,0.139,49.8,34.1,1.0,2.01,2.278,0.951286,0.139,66.59,34.1,2.278,Project_well_logs/TMG-1-logs
6352.0,0.3,16.04,0.122,50.3,34.28,1.0,2.14,2.296,0.970143,0.122,67.91,34.28,2.296,Project_well_logs/TMG-1-logs
6353.0,0.304,16.07,0.103,40.9,34.8,1.0,2.3,2.315,0.989429,0.103,69.26,34.8,2.315,Project_well_logs/TMG-1-logs
6354.0,0.314,15.91,0.082,20.3,35.32,1.0,2.44,2.339,1.0,0.082,70.51,35.32,2.339,Project_well_logs/TMG-1-logs
6355.0,0.317,15.79,0.08,14.2,35.79,1.0,2.49,2.332,1.0,0.08,71.54,35.79,2.332,Project_well_logs/TMG-1-logs
6356.0,0.318,15.83,0.071,11.5,36.14,1.0,2.33,2.346,1.0,0.071,71.67,36.14,2.346,Project_well_logs/TMG-1-logs
6357.0,0.317,16.18,0.091,13.3,36.42,1.0,2.1,2.34,0.980571,0.091,68.64,36.42,2.34,Project_well_logs/TMG-1-logs
6358.0,0.314,16.13,0.081,19.7,36.5,1.0,1.81,2.377,0.945,0.081,66.15,36.5,2.377,Project_well_logs/TMG-1-logs
6359.0,0.309,16.18,0.086,30.8,36.58,1.0,1.71,2.393,0.893571,0.086,62.55,36.58,2.393,Project_well_logs/TMG-1-logs
6360.0,0.309,16.31,0.1,30.2,36.58,1.0,1.69,2.381,0.865429,0.1,60.58,36.58,2.381,Project_well_logs/TMG-1-logs
6361.0,0.312,16.42,0.108,24.9,36.54,1.0,1.7,2.365,0.872429,0.108,61.07,36.54,2.365,Project_well_logs/TMG-1-logs
6362.0,0.316,16.51,0.112,16.1,36.43,1.0,1.71,2.364,0.859857,0.112,60.19,36.43,2.364,Project_well_logs/TMG-1-logs
6363.0,0.32,16.36,0.108,7.4,36.23,1.0,1.71,2.369,0.862714,0.108,60.39,36.23,2.369,Project_well_logs/TMG-1-logs
6364.0,0.322,16.34,0.127,4.2,35.86,1.0,1.72,2.334,0.873143,0.127,61.12,35.86,2.334,Project_well_logs/TMG-1-logs
6365.0,0.318,16.24,0.119,12.5,35.49,1.0,1.73,2.343,0.881286,0.119,61.69,35.49,2.343,Project_well_logs/TMG-1-logs
6366.0,0.312,16.02,0.129,23.6,35.14,1.0,1.73,2.344,0.841,0.129,58.87,35.14,2.344,Project_well_logs/TMG-1-logs
6367.0,0.308,15.77,0.112,31.6,34.72,1.0,1.72,2.383,0.809286,0.112,56.65,34.72,2.383,Project_well_logs/TMG-1-logs
6368.0,0.307,15.8,0.104,35.1,34.39,1.0,1.71,2.395,0.811857,0.104,56.83,34.39,2.395,Project_well_logs/TMG-1-logs
6369.0,0.317,15.87,0.115,14.5,34.16,1.0,1.7,2.379,0.803,0.115,56.21,34.16,2.379,Project_well_logs/TMG-1-logs
6370.0,0.323,15.76,0.128,2.4,34.17,1.0,1.68,2.37,0.765286,0.128,53.57,34.17,2.37,Project_well_logs/TMG-1-logs
6371.0,0.325,15.67,0.119,98.1,34.52,1.0,1.67,2.379,0.783857,0.119,54.87,34.52,2.379,Project_well_logs/TMG-1-logs
6372.0,0.322,15.67,0.121,2.9,34.83,1.0,1.66,2.376,0.783571,0.121,54.85,34.83,2.376,Project_well_logs/TMG-1-logs
6373.0,0.318,15.67,0.114,11.4,34.88,1.0,1.65,2.396,0.755857,0.114,52.91,34.88,2.396,Project_well_logs/TMG-1-logs
6374.0,0.315,15.66,0.126,18.6,34.69,1.0,1.63,2.373,0.765571,0.126,53.59,34.69,2.373,Project_well_logs/TMG-1-logs
6375.0,0.312,15.62,0.123,23.1,34.27,1.0,1.61,2.371,0.79,0.123,55.3,34.27,2.371,Project_well_logs/TMG-1-logs
6376.0,0.312,15.53,0.112,23.9,33.98,1.0,1.59,2.383,0.809571,0.112,56.67,33.98,2.383,Project_well_logs/TMG-1-logs
6377.0,0.316,15.14,0.112,16.3,33.82,1.0,1.57,2.379,0.820857,0.112,57.46,33.82,2.379,Project_well_logs/TMG-1-logs
6378.0,0.319,14.99,0.132,10.3,33.91,1.0,1.54,2.354,0.793714,0.132,55.56,33.91,2.354,Project_well_logs/TMG-1-logs
6379.0,0.319,15.31,0.125,9.1,34.51,1.0,1.52,2.372,0.774571,0.125,54.22,34.51,2.372,Project_well_logs/TMG-1-logs
6380.0,0.319,15.22,0.124,10.2,35.34,1.0,1.51,2.381,0.750143,0.124,52.51,35.34,2.381,Project_well_logs/TMG-1-logs
6381.0,0.316,15.15,0.114,15.4,35.0,1.0,1.5,2.401,0.736,0.114,51.52,35.0,2.401,Project_well_logs/TMG-1-logs
6382.0,0.314,15.29,0.14,20.5,34.7,1.0,1.5,2.36,0.73,0.14,51.1,34.7,2.36,Project_well_logs/TMG-1-logs
6383.0,0.317,15.41,0.138,14.0,34.55,1.0,1.49,2.358,0.751429,0.138,52.6,34.55,2.358,Project_well_logs/TMG-1-logs
6384.0,0.321,15.4,0.123,5.2,34.71,1.0,1.49,2.375,0.777143,0.123,54.4,34.71,2.375,Project_well_logs/TMG-1-logs
6385.0,0.323,15.33,0.119,1.2,35.29,1.0,1.48,2.374,0.800714,0.119,56.05,35.29,2.374,Project_well_logs/TMG-1-logs
6386.0,0.322,15.38,0.094,3.6,35.6,1.0,1.48,2.408,0.821286,0.094,57.49,35.6,2.408,Project_well_logs/TMG-1-logs
6387.0,0.318,15.37,0.104,11.6,35.31,1.0,1.47,2.393,0.817857,0.104,57.25,35.31,2.393,Project_well_logs/TMG-1-logs
6388.0,0.314,15.15,0.127,20.6,34.68,1.0,1.47,2.368,0.779,0.127,54.53,34.68,2.368,Project_well_logs/TMG-1-logs
6389.0,0.311,15.05,0.127,26.9,34.12,1.0,1.47,2.379,0.741857,0.127,51.93,34.12,2.379,Project_well_logs/TMG-1-logs
6390.0,0.31,15.02,0.114,28.9,33.67,1.0,1.46,2.398,0.749143,0.114,52.44,33.67,2.398,Project_well_logs/TMG-1-logs
6391.0,0.31,15.06,0.1,28.0,33.4,1.0,1.46,2.411,0.785,0.1,54.95,33.4,2.411,Project_well_logs/TMG-1-logs
6392.0,0.312,14.96,0.116,23.3,33.29,1.0,1.46,2.381,0.791571,0.116,55.41,33.29,2.381,Project_well_logs/TMG-1-logs
6393.0,0.319,14.76,0.135,8.9,33.63,1.0,1.46,2.357,0.771571,0.135,54.01,33.63,2.357,Project_well_logs/TMG-1-logs
6394.0,0.321,14.63,0.138,5.7,33.91,1.0,1.46,2.373,0.691857,0.138,48.43,33.91,2.373,Project_well_logs/TMG-1-logs
6395.0,0.318,14.52,0.142,11.9,33.91,1.0,1.46,2.37,0.678857,0.142,47.52,33.91,2.37,Project_well_logs/TMG-1-logs
6396.0,0.315,14.16,0.159,18.1,33.78,1.0,1.46,2.339,0.689571,0.159,48.27,33.78,2.339,Project_well_logs/TMG-1-logs
6397.0,0.312,14.03,0.169,23.3,33.59,1.0,1.46,2.319,0.705571,0.169,49.39,33.59,2.319,Project_well_logs/TMG-1-logs
6398.0,0.31,13.14,0.131,27.6,33.31,1.0,1.45,2.377,0.725571,0.131,50.79,33.31,2.377,Project_well_logs/TMG-1-logs
6399.0,0.308,14.13,0.105,32.4,33.15,1.0,1.45,2.414,0.744714,0.105,52.13,33.15,2.414,Project_well_logs/TMG-1-logs
6400.0,0.305,14.47,0.086,39.3,33.12,1.0,1.45,2.44,0.760428,0.086,53.23,33.12,2.44,Project_well_logs/TMG-1-logs
6401.0,0.302,14.62,0.092,45.5,33.16,1.0,1.44,2.43,0.763286,0.092,53.43,33.16,2.43,Project_well_logs/TMG-1-logs
6402.0,0.303,14.28,0.145,43.9,33.2,1.0,1.43,2.345,0.753143,0.145,52.72,33.2,2.345,Project_well_logs/TMG-1-logs
6403.0,0.306,13.62,0.149,37.3,33.74,1.0,1.41,2.346,0.73,0.149,51.1,33.74,2.346,Project_well_logs/TMG-1-logs
6404.0,0.311,14.15,0.164,26.5,34.3,1.0,1.39,2.324,0.717143,0.164,50.2,34.3,2.324,Project_well_logs/TMG-1-logs
6405.0,0.312,13.79,0.173,23.4,34.68,1.0,1.38,2.309,0.718857,0.173,50.32,34.68,2.309,Project_well_logs/TMG-1-logs
6406.0,0.311,14.29,0.183,26.1,34.83,1.0,1.37,2.291,0.726857,0.183,50.88,34.83,2.291,Project_well_logs/TMG-1-logs
6407.0,0.308,14.3,0.193,33.4,34.76,1.0,1.38,2.27,0.738,0.193,51.66,34.76,2.27,Project_well_logs/TMG-1-logs
6408.0,0.3,14.0,0.18,48.9,34.45,1.0,1.38,2.289,0.749571,0.18,52.47,34.45,2.289,Project_well_logs/TMG-1-logs
6409.0,0.296,13.65,0.169,59.3,33.78,1.0,1.4,2.292,0.798714,0.169,55.91,33.78,2.292,Project_well_logs/TMG-1-logs
6410.0,0.292,13.86,0.13,66.0,33.34,1.0,1.43,2.349,0.818571,0.13,57.3,33.34,2.349,Project_well_logs/TMG-1-logs
6411.0,0.293,14.38,0.126,64.9,33.42,1.0,1.47,2.351,0.834428,0.126,58.41,33.42,2.351,Project_well_logs/TMG-1-logs
6412.0,0.291,14.55,0.097,69.3,33.68,1.0,1.54,2.392,0.853571,0.097,59.75,33.68,2.392,Project_well_logs/TMG-1-logs
6413.0,0.285,14.36,0.078,82.5,34.41,1.0,1.64,2.4,0.907286,0.078,63.51,34.41,2.4,Project_well_logs/TMG-1-logs
6414.0,0.276,14.06,0.047,3.5,35.06,1.0,1.79,2.428,0.953143,0.047,66.72,35.06,2.428,Project_well_logs/TMG-1-logs
6415.0,0.27,13.77,0.005,17.9,35.57,1.0,2.01,2.44,1.0,0.005,75.68,35.57,2.44,Project_well_logs/TMG-1-logs
6416.0,0.266,13.51,0.005,26.1,36.03,1.0,2.23,2.423,1.0,0.005,77.25,36.03,2.423,Project_well_logs/TMG-1-logs
6417.0,0.267,13.29,0.005,25.1,36.18,1.0,2.41,2.424,1.0,0.005,77.13,36.18,2.424,Project_well_logs/TMG-1-logs
6418.0,0.269,13.25,0.005,19.5,35.6,1.0,2.5,2.416,1.0,0.005,75.78,35.6,2.416,Project_well_logs/TMG-1-logs
6419.0,0.272,13.42,0.025,12.0,35.27,1.0,2.56,2.37,1.0,0.025,76.06,35.27,2.37,Project_well_logs/TMG-1-logs
6420.0,0.274,13.54,0.029,9.1,34.9,1.0,2.58,2.339,1.0,0.029,77.82,34.9,2.339,Project_well_logs/TMG-1-logs
6421.0,0.269,13.3,0.006,19.7,35.48,1.0,2.57,2.341,1.0,0.006,79.91,35.48,2.341,Project_well_logs/TMG-1-logs
6422.0,0.269,13.55,0.005,20.7,36.06,1.0,2.53,2.357,1.0,0.005,83.0,36.06,2.357,Project_well_logs/TMG-1-logs
6423.0,0.305,13.46,0.005,38.8,36.29,1.0,2.48,2.36,1.0,0.005,84.57,36.29,2.36,Project_well_logs/TMG-1-logs
6424.0,0.312,13.74,0.013,23.0,35.95,1.0,2.31,2.357,1.0,0.013,78.35,35.95,2.357,Project_well_logs/TMG-1-logs
6425.0,0.309,13.81,0.085,29.9,35.58,1.0,2.14,2.347,0.986286,0.085,69.04,35.58,2.347,Project_well_logs/TMG-1-logs
6426.0,0.305,14.44,0.086,38.4,34.97,1.0,1.99,2.375,0.933143,0.086,65.32,34.97,2.375,Project_well_logs/TMG-1-logs
6427.0,0.305,14.58,0.092,38.5,34.36,1.0,1.83,2.399,0.854143,0.092,59.79,34.36,2.399,Project_well_logs/TMG-1-logs
6428.0,0.307,15.13,0.105,33.6,33.72,1.0,1.7,2.375,0.862286,0.105,60.36,33.72,2.375,Project_well_logs/TMG-1-logs
6429.0,0.308,15.0,0.101,33.2,33.12,1.0,1.61,2.381,0.864286,0.101,60.5,33.12,2.381,Project_well_logs/TMG-1-logs
